,GAMA_ID,lambdar_log_mstar,z
95304,559962,10.663948,0.13196
95307,559965,10.788714,0.13051
95308,559966,10.202863,0.1286
95310,559968,10.773439,0.13161
95311,559969,11.011504,0.13119
95312,559970,10.746295,0.13587
95313,559971,10.747941,0.13348
95314,559973,9.876233,0.07695
95317,559976,10.260245,0.06431
95318,559977,11.382398,0.13387
95321,559983,11.103881,0.1305
95322,559984,10.382771,0.13387
95331,560002,10.580243,0.13346
95334,560014,9.419265,0.08056
95336,560022,10.74729,0.10593
95338,560024,10.924703,0.12995
95339,560025,9.676109,0.06467
95340,560026,10.090632,0.12978
95341,560029,10.413234,0.12877
95342,560030,10.9037895,0.12689
95343,560031,9.97064,0.12211
95344,560033,10.530279,0.12356
95345,560035,10.259032,0.06445
95348,560038,11.197839,0.10691
95349,560040,10.509002,0.12341
95350,560042,10.613986,0.107
95352,560044,10.425917,0.10591
95355,560048,10.546707,0.13372
95362,560062,9.695594,0.06422
95368,560075,11.094077,0.12529
95369,560078,10.5469475,0.12739
95370,560080,10.719165,0.13908
95374,560084,10.342036,0.12677
95378,560091,10.2591,0.1314
95380,560093,10.358505,0.13165
95381,560095,9.803567,0.12987
95382,560101,10.624077,0.13186
95384,560107,10.13366,0.12731
95385,560109,11.397211,0.1308
95386,560110,10.662493,0.13117
95387,560111,11.140089,0.13157
95388,560112,10.759149,0.13029
95389,560114,10.536697,0.10843
95390,560115,11.183246,0.12997
95391,560116,10.303475,0.13027
95394,560119,10.744533,0.08324
95396,560122,11.27067,0.13006
95397,560123,10.246991,0.12468
95400,560137,10.304473,0.12419
95403,560148,10.89072,0.13061
95405,560154,10.47647,0.12606
95406,560155,10.756235,0.13066
95408,560158,11.425881,0.12578
95409,560159,10.6041565,0.12577
95410,560160,10.464271,0.09428
95411,560161,10.473355,0.13086
95412,560162,10.982487,0.12747
95416,560166,10.621657,0.14202
95418,560174,10.436461,0.14588
95419,560180,9.693131,0.07731
95421,560188,11.179706,0.14508
95422,560190,10.120864,0.08447
95423,560191,11.405847,0.12445
95424,560193,10.840902,0.1467
95425,560194,10.849379,0.12556
95427,560196,10.976162,0.14586
95428,560197,11.218104,0.12482
95429,560198,10.913404,0.12485
95430,560200,11.169982,0.12664
95431,560201,10.50425,0.12571
95432,560202,10.741231,0.14505
95433,560203,10.515144,0.08381
95434,560204,10.275428,0.08444
95436,560206,11.013803,0.08408
95438,560208,9.446818,0.0214
95445,560219,10.459752,0.12594
95446,560224,10.335689,0.13351
95448,560238,10.85605,0.02134
95451,560244,10.852152,0.09484
95456,560250,11.5537815,0.12509
95458,560253,10.756286,0.07683
95459,560258,10.111665,0.09434
95463,560267,10.359839,0.12466
95464,560269,10.123502,0.0839
95466,560275,8.633496,0.0509
95467,560276,9.469755,0.08434
95469,560281,9.698649,0.0817
95472,560287,11.193385,0.08148
95473,560288,9.88317,0.08202
95474,560290,10.678402,0.08288
95475,560291,10.638935,0.13119
95477,560293,10.28502,0.0814
95479,560295,10.195086,0.081
95490,560312,9.955651,0.08178
95492,560317,9.725449,0.08227
95502,560331,9.156947,0.08143
95504,560333,9.995397,0.02176
95508,560337,10.862829,0.0804
95510,560339,10.093066,0.08039
95511,560340,11.005765,0.08027
95512,560341,11.501979,0.08051
95520,560355,11.0426035,0.07674
95521,560356,9.688412,0.08306
95528,560365,10.47288,0.08251
95531,560368,10.148893,0.14372
95536,560384,10.322166,0.14379
95541,560403,10.79056,0.08375
95542,560404,10.629122,0.08261
95543,560405,8.887626,0.02088
95544,560406,11.184955,0.084
95545,560407,11.230282,0.08266
95546,560408,9.630888,0.08187
95547,560410,9.847678,0.09404
95548,560411,9.116612,0.08285
95550,560414,9.688251,0.0838
95551,560417,9.039911,0.0608
95558,560438,9.42822,0.08387
95562,560445,8.353427,0.02583
95567,560455,11.270384,0.11986
95581,560470,10.65565,0.12086
95603,560514,11.431606,0.12027
95604,560516,9.997962,0.09435
95605,560517,10.778113,0.12025
95607,560519,11.081157,0.12068
95609,560521,11.170854,0.09398
95610,560522,10.388815,0.13081
95611,560523,11.182363,0.13016
95613,560525,10.330245,0.12047
95617,560554,10.388579,0.09903
95620,560560,10.566564,0.08277
95621,560561,10.341657,0.08296
95626,560591,10.848992,0.11284
95628,560593,9.405991,0.0605
95629,560594,9.667523,0.06327
95643,560628,10.771436,0.10893
95662,560667,10.859155,0.14434
95663,560668,9.496054,0.09438
95664,560669,9.532736,0.07218
95675,560702,10.160834,0.08218
95679,560713,10.396178,0.11586
95681,560718,7.8435526,0.00457
95682,560719,10.214056,0.11115
95683,560720,9.952828,0.11093
95684,560721,9.948945,0.11171
95687,560725,10.574269,0.13005
95688,560726,9.661081,0.07232
95689,560728,10.875499,0.07795
95693,560743,10.123769,0.11391
95694,560745,11.240027,0.09528
95697,560748,9.50041,0.06782
95698,560749,10.518777,0.11068
95703,560755,11.074951,0.11218
95705,560757,10.694144,0.08287
95706,560758,10.958779,0.06317
95712,560772,10.406272,0.131
95713,560777,10.61113,0.127
95715,560779,8.6442795,0.02271
95716,560781,10.199059,0.09548
95718,560784,9.88589,0.10582
95721,560799,10.696386,0.063
95722,560800,10.405415,0.08302
95723,560801,10.031414,0.06233
95724,560802,9.332354,0.07853
95728,560814,8.332164,0.02203
95734,560828,10.804479,0.07943
95735,560829,10.840211,0.13034
95736,560836,10.835757,0.08227
95739,560839,10.763205,0.06284
95749,560863,9.479177,0.06328
95751,560872,10.208664,0.11553
95752,560881,10.1903305,0.07848
95753,560883,11.492753,0.06258
95755,560886,11.124208,0.13022
95760,560910,9.468688,0.07983
95761,560911,9.939595,0.06223
95762,560913,10.619938,0.13021
95763,560914,10.359553,0.09986
95764,560915,10.828329,0.09994
95766,560917,10.57757,0.12889
95767,560918,11.11044,0.06319
95768,560919,10.276546,0.11451
95769,560921,10.784212,0.13127
95770,560923,11.350964,0.13114
95771,560925,10.183273,0.06213
95776,560935,9.970091,0.06239
95780,560946,9.333351,0.03513
95786,560970,10.992724,0.07899
95789,560974,9.365415,0.07852
95791,560976,10.922257,0.09529
95794,560979,10.907822,0.11415
95796,560982,10.609148,0.05048
95802,560989,10.075065,0.08269
95806,561007,9.64404,0.06107
95809,561017,8.989084,0.05032
95810,561020,11.165468,0.03487
95817,561032,11.058182,0.08215
95819,561034,9.618844,0.05018
95822,561039,10.267201,0.08246
95834,561057,9.945928,0.11557
95838,561065,8.92662,0.03489
95842,561077,8.830194,0.03538
95849,561091,9.540644,0.09584
95851,561095,10.94911,0.14083
95855,561109,9.983479,0.12839
95857,561118,9.735997,0.07861
95858,561119,10.885416,0.11655
95859,561120,10.40919,0.09666
95860,561121,9.743327,0.09565
95862,561123,10.413234,0.14225
95865,561136,9.7134285,0.11584
95866,561140,6.3198094,0.00374
95867,561143,9.3074045,0.03516
95870,561151,7.72223,0.00767
95871,561152,9.687684,0.06051
95873,561154,10.250796,0.09658
95884,561173,8.795279,0.03657
95888,561180,11.178126,0.07193
95891,561187,9.607961,0.08307
95894,561190,10.835763,0.1072
95895,561191,9.630484,0.10633
95898,561195,10.60331,0.075
95906,561227,11.581867,0.11632
95907,561228,10.373099,0.11735
95908,561229,10.642845,0.11739
95909,561230,10.978311,0.11578
95911,561232,10.848251,0.12934
95912,561233,10.666011,0.11625
95922,561267,10.23324,0.07186
95924,561270,8.875635,0.03623
95925,561271,9.641955,0.06434
95928,561274,11.121884,0.08199
95929,561275,10.046207,0.08991
95930,561276,10.20229,0.10763
95932,561279,10.25992,0.07415
95948,561329,3.3028944,0.00017
95952,561333,9.861575,0.10619
95953,561335,9.592246,0.10586
95958,561355,10.936557,0.10611
95967,561379,10.067458,0.1069
95969,561384,10.234769,0.13055
95970,561385,9.880779,0.11068
95983,561408,11.41232,0.12587
95986,561415,10.559989,0.12652
95987,561416,10.26127,0.13073
95990,561421,10.233045,0.10163
95993,561432,10.211592,0.13067
95999,561446,11.042517,0.12371
96001,561449,9.516962,0.11668
96010,561476,9.467277,0.07471
96011,561481,10.779427,0.12365
96012,561483,10.150335,0.12295
96014,561488,9.576887,0.02085
96015,561489,10.045609,0.11693
96016,561490,9.667747,0.11646
96017,561491,10.046716,0.07504
96018,561493,9.573056,0.07512
96022,561498,10.010058,0.07589
96023,561499,10.648817,0.08132
96024,561500,10.697017,0.14285
96025,561501,10.673251,0.07533
96026,561502,10.985097,0.07548
96027,561506,10.924568,0.12051
96028,561507,10.108457,0.0815
96030,561516,9.713886,0.09954
96031,561517,9.72852,0.08234
96033,561528,9.371281,0.07042
96034,561529,10.780145,0.07578
96037,561533,10.139875,0.0952
96041,561538,11.449352,0.11914
96042,561539,10.17615,0.07575
96043,561540,10.524754,0.12069
96044,561541,11.49971,0.12119
96048,561549,9.998096,0.11983
96050,561567,10.709535,0.12005
96051,561568,10.717346,0.09515
96054,561571,11.23111,0.12086
96057,561594,10.280304,0.09548
96058,561595,9.416426,0.05044
96059,561597,10.72057,0.0707
96062,561602,9.6797495,0.11257
96063,561604,10.776125,0.07037
96064,561605,10.458748,0.08834
96065,561606,1.6537317,0.00021
96069,561614,10.009749,0.07181
96074,561627,9.438355,0.07111
96075,561635,10.193171,0.08029
96076,561636,9.709778,0.07613
96078,561643,10.432381,0.12273
96080,561645,10.739526,0.08806
96082,561649,10.81341,0.07972
96085,561658,9.918594,0.12218
96092,561678,9.480402,0.0795
96094,561684,9.836137,0.08046
96095,561685,10.605886,0.07934
96096,561691,10.762046,0.0806
96097,561692,10.529584,0.13333
96099,561694,10.737801,0.11827
96101,561696,10.896221,0.07126
96107,561707,10.211244,0.08088
96108,561710,9.871027,0.06938
96110,561725,10.885657,0.07969
96112,561728,10.934592,0.12341
96115,561735,10.267253,0.13305
96118,561743,9.632434,0.08086
96122,561756,9.433057,0.08002
96127,561774,10.492654,0.06923
96128,561776,10.375189,0.12272
96129,561777,10.944729,0.10793
96130,561779,10.503883,0.12281
96131,561780,11.475483,0.12337
96132,561781,10.129612,0.1402
96134,561784,10.55037,0.06956
96135,561785,10.818299,0.06851
96136,561786,10.359135,0.1224
96137,561787,9.647576,0.07744
96138,561789,9.007776,0.07336
96139,561792,10.863355,0.12219
96140,561793,10.325499,0.06196
96148,561815,10.772312,0.11731
96149,561817,7.8768067,0.00698
96150,561826,11.316124,0.12293
96157,561836,10.739105,0.08326
96158,561837,10.852043,0.12211
96163,561855,10.806525,0.1227
96164,561856,10.267948,0.03951
96166,561858,7.2482843,0.00659
96167,561860,10.406932,0.07962
96169,561875,10.948091,0.10755
96170,561877,11.426096,0.12399
96171,561878,11.250205,0.12397
96175,561883,9.177579,0.06788
96176,561884,10.65391,0.12291
96179,561887,11.015672,0.12344
96180,561888,10.09937,0.12395
96183,561891,9.64187,0.03961
96184,561892,10.837838,0.12329
96189,561911,10.373264,0.12246
96201,561950,10.492701,0.12552
96202,561951,8.87738,0.04008
96212,561977,10.693104,0.14836
96217,561983,10.9969845,0.12259
96218,561984,10.697658,0.1223
96227,562009,10.70484,0.12594
96229,562012,10.276121,0.12417
96232,562016,8.851379,0.02583
96233,562017,9.993501,0.02554
96235,562020,9.7513075,0.12359
96245,567425,0.08640668,9e-05
96246,567426,10.648679,0.13873
96247,567427,9.879419,0.1118
96249,567434,9.839261,0.11914
96251,567445,10.2428465,0.05275
96252,567446,10.172912,0.11435
96253,567447,10.507875,0.11186
96254,567448,9.381125,0.11228
96255,567449,10.4375305,0.13884
96256,567450,10.644229,0.08996
96258,567452,9.284387,0.05256
96259,567453,9.111536,0.1385
96260,567454,10.992899,0.14981
96261,567455,9.873008,0.13037
96270,567464,9.179554,0.05378
96271,567465,9.437805,0.08698
96276,567471,9.904509,0.11197
96277,567473,1.4897939,0.00017
96279,567475,10.456718,0.11923
96281,567477,9.826906,0.08652
96288,567484,8.803108,0.03287
96291,567487,9.322893,0.05228
96297,567493,10.133877,0.14755
96302,567498,10.21794,0.0908
96303,567499,9.187135,0.05297
96304,567500,8.604222,0.03263
96323,567519,10.5297365,0.13412
96325,567521,9.638884,0.11887
96326,567522,9.11212,0.08651
96347,567543,10.632602,0.05233
96349,567545,11.142869,0.05268
96350,567546,8.66075,0.05276
96351,567547,9.905939,0.14695
96352,567548,9.188221,0.05281
96358,567554,10.149256,0.11558
96363,567559,9.906223,0.14698
96365,567561,9.542661,0.11526
96366,567562,8.857064,0.05439
96373,567569,10.999563,0.11311
96374,567570,10.228467,0.11365
96375,567571,10.138646,0.1139
96376,567572,9.247977,0.05539
96377,567573,9.697357,0.05415
96379,567575,9.219138,0.08318
96380,567576,11.280398,0.14716
96383,567579,10.122112,0.05421
96389,567585,9.507878,0.11304
96390,567586,8.743261,0.02388
96393,567589,10.260683,0.1475
96394,567591,10.78319,0.14445
96395,567592,10.317285,0.14505
96398,567595,11.443097,0.1434
96399,567596,10.409102,0.083
96400,567597,10.433307,0.08325
96401,567598,10.941544,0.0544
96403,567600,10.4119835,0.14675
96411,567608,9.881581,0.13469
96412,567609,9.76443,0.07902
96413,567610,9.914172,0.08362
96414,567611,9.237205,0.11382
96418,567617,0.5645432,0.00015
96421,567621,8.484202,0.05444
96422,567622,10.098785,0.13472
96424,567624,9.552415,0.02577
96425,567625,9.805701,0.05369
96426,567626,10.657184,0.11465
96427,567627,10.360199,0.11545
96431,567631,10.246741,0.11414
96435,567635,9.93358,0.14566
96441,567641,10.028018,0.11534
96446,567648,8.523899,0.05262
96448,567651,9.917059,0.11384
96465,567668,7.91995,0.02608
96473,567676,8.66729,0.02584
96475,567678,9.723614,0.02517
96476,567679,9.784517,0.10429
96477,567680,10.035359,0.11777
96478,567681,10.48334,0.11751
96479,567682,8.711251,0.02777
96480,567683,9.380837,0.11778
96499,567702,9.819971,0.10231
96503,567706,8.262803,0.05129
96518,567723,10.625046,0.1174
96522,567728,10.677561,0.14743
96523,567729,10.798879,0.09765
96524,567730,10.684843,0.11723
96525,567731,9.523449,0.1156
96527,567733,9.581054,0.09706
96528,567734,11.100901,0.13958
96529,567735,10.74751,0.13846
96530,567736,8.678244,0.02492
96541,567748,9.393302,0.0972
96543,567750,8.286374,0.02631
96551,567760,8.714958,0.02513
96553,567762,10.410667,0.13571
96554,567763,10.647261,0.13535
96555,567764,11.208417,0.13484
96556,567765,10.768752,0.13572
96557,567766,10.556669,0.13564
96559,567768,10.560503,0.12662
96560,567769,9.689064,0.09786
96561,567770,10.4176035,0.09725
96562,567771,11.222264,0.13818
96563,567772,10.052337,0.13879
96564,567773,10.494352,0.13827
96567,567776,10.247729,0.13561
96573,567782,10.168374,0.12779
96579,567788,9.659743,0.13855
96585,567794,10.332851,0.13663
96586,567795,9.797229,0.13205
96587,567796,9.769021,0.13848
96593,567802,10.9694605,0.12658
96594,567803,10.63306,0.08333
96595,567804,9.977211,0.0995
96597,567806,10.841733,0.127
96600,567809,10.513185,0.13824
96602,567811,10.419371,0.13793
96603,567812,10.512235,0.12664
96604,567813,10.167417,0.08314
96607,567816,10.7511015,0.13984
96610,567819,10.741729,0.14029
96612,567821,10.933111,0.12029
96621,567830,9.546128,0.08328
96622,567831,9.392495,0.08316
96628,567837,9.864461,0.08397
96634,567843,10.24462,0.13879
96635,567844,9.522481,0.12572
96638,567847,9.55964,0.0768
96639,567848,10.746216,0.12168
96640,567849,9.298331,0.06558
96641,567850,9.707084,0.09788
96644,567853,10.023605,0.12217
96645,567854,10.978529,0.12064
96646,567855,9.766913,0.12212
96647,567856,10.454738,0.138
96648,567857,10.960539,0.13531
96649,567858,11.223551,0.08282
96650,567859,10.592189,0.14132
96651,567860,10.362592,0.1351
96652,567861,10.814668,0.13949
96653,567862,10.771266,0.1208
96658,567867,10.709008,0.14926
96660,567869,9.991377,0.12198
96663,567872,9.426617,0.12182
96664,567873,10.4671335,0.13903
96666,567875,10.233325,0.12009
96667,567876,8.445101,0.02569
96668,567877,11.142463,0.13594
96669,567878,10.783615,0.10412
96671,567884,10.893594,0.13769
96672,567885,10.068006,0.12102
96673,567886,9.849315,0.12086
96675,567888,11.281223,0.12144
96676,567889,9.325764,0.08367
96677,567890,10.599409,0.14091
96678,567891,10.704469,0.13937
96679,567892,10.7996435,0.13834
96682,567895,10.773581,0.12145
96683,567896,10.239057,0.12176
96684,567897,10.48564,0.12219
96686,567899,10.491517,0.13863
96687,567900,8.00897,0.02621
96689,567902,9.825619,0.08363
96690,567903,10.513368,0.1406
96691,567904,10.66584,0.08369
96692,567905,8.06562,0.02617
96694,567907,10.69249,0.08784
96695,567908,11.315386,0.13784
96696,567909,10.548881,0.13903
96697,567910,10.365642,0.13737
96698,567911,10.630763,0.13745
96700,567913,10.440326,0.12761
96701,567914,10.570525,0.1383
96704,567917,10.6972065,0.13584
96705,567918,10.3501005,0.13776
96706,567919,10.207128,0.13541
96707,567920,10.031083,0.12194
96708,567921,10.351291,0.13866
96713,567926,10.14771,0.13801
96718,567931,9.977172,0.14538
96719,567932,10.604966,0.14753
96720,567933,10.253312,0.13746
96721,567934,10.115945,0.14284
96722,567935,8.854097,0.08374
96724,567937,9.625816,0.12172
96726,567939,9.050846,0.08765
96730,567943,9.478694,0.08358
96734,567947,10.659612,0.13893
96736,567949,10.100477,0.12099
96737,567950,9.671719,0.14131
96738,567951,10.310635,0.14046
96739,567952,10.251262,0.13938
96744,567957,10.292461,0.13656
96745,567958,10.784928,0.13811
96746,567961,11.565574,0.1452
96747,567962,11.195088,0.14606
96748,567963,10.44295,0.13586
96749,567965,10.983539,0.14343
96752,567969,10.424465,0.14573
96753,567970,11.454313,0.14353
96754,567971,11.223046,0.13805
96756,567973,10.825875,0.14034
96757,567974,11.183284,0.14111
96758,567975,10.530586,0.1383
96759,567976,10.68096,0.14113
96760,567977,10.922906,0.08702
96761,567978,11.3973055,0.13878
96764,567981,10.638637,0.13848
96765,567982,10.777864,0.13717
96766,567983,8.66473,0.02843
96767,567984,10.79272,0.08314
96768,567985,11.16469,0.14255
96769,567986,11.129054,0.13976
96770,567987,9.748551,0.14098
96771,567988,10.699038,0.13986
96772,567989,11.331729,0.14028
96773,567990,10.5749655,0.14015
96774,567991,11.2871,0.14428
96775,567992,11.489247,0.13643
96776,567993,11.314046,0.14118
96777,567994,11.158961,0.13737
96778,567995,11.099633,0.14202
96779,567996,10.272133,0.1387
96780,567997,9.857789,0.08456
96781,567998,10.763052,0.14139
96782,567999,10.693578,0.13655
96783,568000,11.3082695,0.14645
96785,568002,12.0714445,0.13893
96786,568003,11.559767,0.13734
96787,568004,11.699488,0.14238
96788,568005,11.848971,0.1376
96789,568006,10.836429,0.14066
96790,568007,10.215533,0.14068
96791,568008,10.322687,0.1389
96792,568009,10.901798,0.1381
96793,568010,9.935785,0.13708
96794,568011,10.433557,0.13842
96796,568013,10.258245,0.14127
96799,568016,10.37144,0.13771
96800,568017,10.387462,0.13833
96801,568018,10.506026,0.13455
96804,568021,9.888975,0.10292
96806,568023,10.459319,0.14688
96808,568025,10.229827,0.14575
96809,568026,10.527925,0.14175
96810,568027,10.506556,0.14125
96811,568028,10.622259,0.14052
96813,568030,10.339807,0.14475
96814,568031,10.216392,0.13761
96816,568033,10.5409,0.1468
96817,568034,10.467013,0.13784
96818,568035,10.534613,0.147
96819,568036,10.319547,0.141
96821,568038,10.207963,0.1398
96822,568039,9.635774,0.13749
96823,568040,10.4337015,0.14
96824,568041,10.324752,0.14567
96825,568042,10.063447,0.13824
